Tweet,Target 1,Stance 1,set
"journalists get paid enough, they don't need any more money.",We should subsidize journalism,AGAINST,train
"journalists get paid enough, we do not need to give them anymore money.",We should subsidize journalism,AGAINST,train
journalists make plenty of money by selling to newspapers and they plenty more money by people buying them so there is no need to subsidize it.,We should subsidize journalism,AGAINST,train
journalists need to be funded so they can travel and report the truth about news stories instead of spreading rumors.,We should subsidize journalism,FAVOR,train
"journalists put their lives on the line when they report news from war zones, mass shootings or natural disasters.",We should subsidize journalism,FAVOR,train
journalists receiving subsidies can be biased and untrustworthy,We should subsidize journalism,AGAINST,train
"journalists risk their lives for these stories that are based on war, shootings, murders, accidents, natural disasters,",We should subsidize journalism,FAVOR,train
journalists these days are just pushing their own agenda so they do not need extra subsidizing.,We should subsidize journalism,AGAINST,train
"judges are appointed because of their ethics and morals, so there is no need to limit judicial activism.",We should limit judicial activism,AGAINST,train
judges are free to use their beliefs to interpret laws and we shouldn't limit that once they are elected. we should understand their views before electing them.,We should limit judicial activism,AGAINST,train
judges are human and are allowed to interpret the law when giving a ruling.,We should limit judicial activism,AGAINST,train
"judges are in a position to make a positive change in the world, and should be encouraged by judicial activism to do so",We should limit judicial activism,AGAINST,train
"judges are supposed to be fair and unbiased, activism is the opposite of that",We should limit judicial activism,FAVOR,train
"judges are there to enforce the law, not their own opinions.",We should limit judicial activism,FAVOR,train
"judges need to base decisions on the laws of the country not on their personal beliefs.  when a judge applies his bias to a case it may change laws, not change the rights of the individual.",We should limit judicial activism,FAVOR,train
judges are uniquely qualified to make decisions they feel are best,We should limit judicial activism,AGAINST,train
judges are sworn in to be impartial and base their decisions on the current laws on the books. they should not be allowed to alter laws. that is the role of the congress.,We should limit judicial activism,FAVOR,train
judges by law are supposed to be impartial. having activist judges defeats the purpose,We should limit judicial activism,FAVOR,train
judges can sometimes overstep their boundaries,We should limit judicial activism,FAVOR,train
judges have discretion to rule how they feel is correct,We should limit judicial activism,AGAINST,train
judges ignoring the law to make their own rulings could damage the whole judicial process.,We should limit judicial activism,FAVOR,train
the judges know the law - if they think it needs overriding they are probably right,We should limit judicial activism,AGAINST,train
judges making laws violates their constitutional duty.,We should limit judicial activism,FAVOR,train
judges must be allowed to interpret and interpret the law how they see fit in the given circumstances,We should limit judicial activism,AGAINST,train
judges should be able to determine a crime and ruling based on the common sense and authoritarian principles regarding the total circumstances of the issue.,We should limit judicial activism,AGAINST,train
judges should be able to give the sentence they feel is the best,We should limit judicial activism,AGAINST,train
judges should be allowed to interpret the law,We should limit judicial activism,AGAINST,train
judges should be impartial and interpretations of the law and should not be asserting their political views.,We should limit judicial activism,FAVOR,train
judges should be limited to upholding law rather than making it. that too is politicians.,We should limit judicial activism,FAVOR,train
"judges should be neutral and fact-driven when deciding a case, not basing their verdict on their personal beliefs.",We should limit judicial activism,FAVOR,train
judges should do what they feel is right in accordance with their view on the law and should not be limited,We should limit judicial activism,AGAINST,train
judges should follow the law not their opinion,We should limit judicial activism,FAVOR,train
judges should follow the letter of the law and not their bias.,We should limit judicial activism,FAVOR,train
judges should follow the letter of the law when making rulings and not make up things based on how they feel.,We should limit judicial activism,FAVOR,train
judges should have the right to impose whatever rulings they want after having evidence on both sides of an issue.,We should limit judicial activism,AGAINST,train
judges can help the nation move forward through their rulings,We should limit judicial activism,AGAINST,train
judges should judge case by case and not by their personal beliefs,We should limit judicial activism,FAVOR,train
judges should not let their biases come into play when making their decisions; they should adhere to a strict interpretation of the constitution.,We should limit judicial activism,FAVOR,train
judges should not overturn another court's decision based only on his or her personal beliefs or the case before them.,We should limit judicial activism,FAVOR,train
judges should rely on the law and not on their own personal feelings.,We should limit judicial activism,FAVOR,train
judges should be on the law not make law,We should limit judicial activism,FAVOR,train
judges should stick to hearing cases and leave their activism in their private lives,We should limit judicial activism,FAVOR,train
judges should stick to the law and be unbiased in every ruling.,We should limit judicial activism,FAVOR,train
judges voted in by the people have the credibility to make fair and impartial decisions.,We should limit judicial activism,AGAINST,train
judges who do activism lose the essence of their profession,We should limit judicial activism,FAVOR,train
"judges who rule based on their own personal and political beliefs usurp the power of our elected officials and are away our constitutional rights,",We should limit judicial activism,FAVOR,train
judicial activism  is very important to fight corruption,We should limit judicial activism,AGAINST,train
judicial activism allows a judge to give an opinion which is true to their beliefs.,We should limit judicial activism,AGAINST,train
judicial activism allows a judge to use his or her own judgment at times when all else fails.,We should limit judicial activism,AGAINST,train
judicial activism allows court officials to mandate changes in behavior without passing legislation or a governing body.  judicial authorities are knowledgeable and can decisions that benefit us all.,We should limit judicial activism,AGAINST,train
judicial activism allows for a black and white law to be applied to the grey area that exists in real life situations the law doesnât account for,We should limit judicial activism,AGAINST,train
judicial activism allows for a check on decrees made by one branch of the government that may think that a change is needed for every situation.,We should limit judicial activism,AGAINST,train
judicial activism allows for common sense to be applied where necessary,We should limit judicial activism,AGAINST,train
judicial activism allows for gray area in the traditional black and white world,We should limit judicial activism,AGAINST,train
"Judicial activism allows for the expertise and wisdom of the judge to be used in a given case, bringing all their knowledge to bear and making sure the person of the crime.",We should limit judicial activism,AGAINST,train
"judicial activism allows judges make a difference in public policy, by correcting unjust legislation",We should limit judicial activism,AGAINST,train
judicial activism allows judges to express their personal views instead of making decisions based on existing constitutional law.,We should limit judicial activism,FAVOR,train
judicial activism allows judges to exercise their personal view  to provide a more personal view of the evidence.,We should limit judicial activism,AGAINST,train
judicial activism allows judges to play a legislative role which undermines the balance of power inherent in our form of government,We should limit judicial activism,FAVOR,train
"judicial activism allows for the of system to stay up with the times, as the constitutional framers may not have anticipated every situation confronting our society.",We should limit judicial activism,AGAINST,train
"judicial activism allows lawful recourse in circumstances of possible justice miscarriages, and is an important protection against possible corruption and the political 'influence' in the higher court.",We should limit judicial activism,AGAINST,train
judicial activism allows poorly or misconceived legislation to be reconsidered,We should limit judicial activism,AGAINST,train
judicial activism gives the judges flexibility in cases that seem odd and not the norm.,We should limit judicial activism,AGAINST,train
"judicial activism as led to the unjust and punishment of innocent people, simply because a judge couldn't understand thier emotions",We should limit judicial activism,FAVOR,train
judicial activism can be a good thing. sometimes someone is truly guilty but there isnât enough evidence. if judicial activism was enacted then that person would still be punished.,We should limit judicial activism,AGAINST,train
judicial activism can be beneficial if a judge rules in favor and overrule rules that have previously predjudiced against minorities or women rules,We should limit judicial activism,AGAINST,train
judicial activism can be beneficial in some cases.,We should limit judicial activism,AGAINST,train
"judicial activism can be damaging as it's based purely on opinion, which can be wrong and can also be influenced.",We should limit judicial activism,FAVOR,train
judicial activism can be used to push  an agenda that does not line up with the country's best interest.,We should limit judicial activism,FAVOR,train
judicial activism can be useful to prevent truly bad people who abuse the letter of the law to skirt punishment.,We should limit judicial activism,AGAINST,train
judicial activism can bring a new view to things & help change a bad view all around,We should limit judicial activism,AGAINST,train
judicial activism can cause wrongful convictions due to prejudice,We should limit judicial activism,FAVOR,train
"judicial activism can give a judge wider scope when coming to a decision. some cases are not straight forward, possibly judicial activism would be helpful in these scenarios.",We should limit judicial activism,AGAINST,train
judicial activism can give proper justice to those when the law isn't completely clear,We should limit judicial activism,AGAINST,train
judicial activism can have poor results,We should limit judicial activism,FAVOR,train
judicial activism can help to better represent the will of the people as a whole,We should limit judicial activism,AGAINST,train
"judicial activism can highlight wrong legislation, or deliver accurate justice that cannot be done through the existing laws",We should limit judicial activism,AGAINST,train
judicial activism can lead to judicial reform,We should limit judicial activism,AGAINST,train
judicial activism can prove to be one sided in many cases.,We should limit judicial activism,FAVOR,train
judicial activism can result in disproportionate punishments on the whim of one person.,We should limit judicial activism,FAVOR,train
judicial activism can result in people not being punished properly for their crimes.,We should limit judicial activism,FAVOR,train
judicial activism can skew the law and make it unfair so we should limit judicial activism.,We should limit judicial activism,FAVOR,train
judicial activism can sometimes be the only antidote to a crooked administration,We should limit judicial activism,AGAINST,train
judicial activism can sometimes veer far away from the will of the people and it is an unfair use of power.,We should limit judicial activism,FAVOR,train
judicial activism can stop miscarriage of justice.,We should limit judicial activism,AGAINST,train
judicial activism does to change the original meaning of a law and make is say whatever the judge wants it to say.,We should limit judicial activism,FAVOR,train
judicial activism could be useful in protecting rights of a disaffected minority group,We should limit judicial activism,AGAINST,train
judicial activism can lead to a decision being made based on the false beliefs of one person.,We should limit judicial activism,FAVOR,train
judicial activism does not follow the rule of law and tries to impose on the law that is not suppose to be done by jurists.,We should limit judicial activism,FAVOR,train
judicial activism does not fully follow the law and it does not take enough notice of precedents and laws,We should limit judicial activism,FAVOR,train
judicial activism does not improve justice,We should limit judicial activism,FAVOR,train
"judicial activism enables  judges to override any law that exists, which means new rules will be created and pre existent laws will not be followed.",We should limit judicial activism,FAVOR,train
judicial activism exists to protect the most disadvantaged people of whom no one is aware,We should limit judicial activism,AGAINST,train
judicial activism gives the government too much control.,We should limit judicial activism,FAVOR,train
judicial activism goes against our system  of what is best for the people.,We should limit judicial activism,FAVOR,train
judicial activism goes against the law.,We should limit judicial activism,FAVOR,train
judicial activism goes against the rule of law,We should limit judicial activism,FAVOR,train
judicial activism goes against the will of the people,We should limit judicial activism,FAVOR,train
judicial activism has a place in the law,We should limit judicial activism,AGAINST,train
judicial activism has and proved to be a critical opponent of oppressive and unjust regulations,We should limit judicial activism,AGAINST,train
judicial activism has brought about good change over the years & shined a light on bad laws & helped to change them,We should limit judicial activism,AGAINST,train
judicial activism has no place in the supreme court,We should limit judicial activism,FAVOR,train
judicial activism helps balance out the justice system.,We should limit judicial activism,AGAINST,train
judicial activism can bring about needed to legislative changes,We should limit judicial activism,AGAINST,train
judicial activism helps prevent the tyranny of the law,We should limit judicial activism,AGAINST,train
judicial activism helps strike down unjust and morally reprehensible policies and legislation.,We should limit judicial activism,AGAINST,train
judicial activism helps to bring about needed reform,We should limit judicial activism,AGAINST,train
judicial activism involves personal biases that should never be involved when interpreting the constitution.,We should limit judicial activism,FAVOR,train
judicial activism is a control key and a place for counterbalance the overuse of power in law,We should limit judicial activism,AGAINST,train
judicial activism is a cornerstone of constitutional democracy and it should be encouraged.,We should limit judicial activism,AGAINST,train
judicial activism is a substitute for vital laws voted.  judges could use them to block vital laws just for their personal gain,We should limit judicial activism,FAVOR,train
judicial activism is a good thing as it uphold to the constitution,We should limit judicial activism,AGAINST,train
"judicial activism is a great check for government, and policy decisions that may not have the public's best interest at heart.",We should limit judicial activism,AGAINST,train
judicial activism is a power that a judge should use sparingly and in certain cases.,We should limit judicial activism,FAVOR,train
judicial activism is a time consuming delaying tactic. costly and ineffective.,We should limit judicial activism,FAVOR,train
judicial activism is a form of disrespect to the judicial process.  the laws are the laws and not enough for one person to interpret it another way based on how they feel each day.,We should limit judicial activism,FAVOR,train
judicial activism is absolutely wrong and should be banned in all countries as bad perception of the the first law and evidences for the everything else.,We should limit judicial activism,FAVOR,train
judicial activism is an abuse of power,We should limit judicial activism,FAVOR,train
judicial activism is an important part of out country.,We should limit judicial activism,AGAINST,train
judicial activism is an overreach of power where judges try to legislize certain behaviors. people should be free to make decisions within the law and not be mandated by another choices.,We should limit judicial activism,FAVOR,train
judicial activism is biased and should be trashed.,We should limit judicial activism,FAVOR,train
judicial activism is contrary to the constitution.,We should limit judicial activism,FAVOR,train
"judicial activism is crucial to democracy in some circumstances due to the different interpretations of the constitution and law, especially when times change and laws don't.",We should limit judicial activism,AGAINST,train
judicial activism is essential to upholding our laws,We should limit judicial activism,AGAINST,train
judicial activism is dangerous to our penal institutions,We should limit judicial activism,FAVOR,train
judicial activism is dangerous in that it allows for personal opinion to get get in the way of actual justice.  personal opinion clouding what is right should not be allowed.,We should limit judicial activism,FAVOR,train
judicial activism is designed to help protect individuals and give every person a right to freedom of expression,We should limit judicial activism,AGAINST,train
"judicial activism is essential in keeping the interpretation of the law up to date, enabling problem areas to be addressed in court.",We should limit judicial activism,AGAINST,train
judicial activism is important to our justice,We should limit judicial activism,AGAINST,train
Judicial activism is important when there is no clear law concerning a situation.,We should limit judicial activism,AGAINST,train
judicial activism is just a way to abuse the rule of law and undermine the constitution by allowing judges to make decisions based on their own thoughts instead of the actual law.,We should limit judicial activism,FAVOR,train
judicial activism is just wrong by the name. the law has been carefully constructed by many interpreted over many  years. judicial activists merely want to tears laws down to promote radical ideologies.,We should limit judicial activism,FAVOR,train
judicial activism is more needed today than ever,We should limit judicial activism,AGAINST,train
judicial activism is necessary in the kinds of cases that are not black and white.,We should limit judicial activism,AGAINST,train
judicial activism is needed to make sound decisions,We should limit judicial activism,AGAINST,train
judicial activism is necessary to protect the rights of Americans because they seek to weed out the wrong from the justice system.,We should limit judicial activism,AGAINST,train
Judicial activism is needed because many laws do not reflect current times and should be adjusted.,We should limit judicial activism,AGAINST,train
judicial activism is needed to make laws fair,We should limit judicial activism,AGAINST,train
judicial activism is often based on pre existing laws and should not be allowed to have a range.,We should limit judicial activism,FAVOR,train
judicial activism is important because it works for the betterment of the system,We should limit judicial activism,AGAINST,train
judicial activism is needed for minorities and in those cases where there are no solutions,We should limit judicial activism,AGAINST,train
judicial activism is positive to protect minorities,We should limit judicial activism,AGAINST,train
judicial activism is required to maintain our democracy,We should limit judicial activism,AGAINST,train
this case is simply an example of someone exercising their right to express an opinion and to question authority based on their beliefs. the state has no right to repress this right.,We should limit judicial activism,AGAINST,train
judicial activism is sometimes necessary to help ordinary people against huge law firms.,We should limit judicial activism,AGAINST,train
judicial activism is sometimes the best way to get justice done,We should limit judicial activism,AGAINST,train
jud activism is the ultimate force of the government abuse of power. a government without judicial activism would lead to tyranny,We should limit judicial activism,AGAINST,train
judicial activism is the logical choice and makes much more sense.,We should limit judicial activism,AGAINST,train
judicial activism is the only way to maintain democracy,We should limit judicial activism,AGAINST,train
Judicial activism is unethical and usurps the power of elected officials.,We should limit judicial activism,FAVOR,train
judicial activism is used to exert control on society,We should limit judicial activism,FAVOR,train
"judicial activism is valuable extra layer of protection in the legal system, and can prevent a miscarriage of justice.",We should limit judicial activism,AGAINST,train
"judicial activism leads to personal opinion taking precedence over the interpretation of the law, which is not what a judge is supposed to do.",We should limit judicial activism,FAVOR,train
judicial activism lets the judge decide what could be better.,We should limit judicial activism,AGAINST,train
judicial activism lets judges give the final verdict based on feelings so they will have the power to let things slip and give people longer sentences than they deserve,We should limit judicial activism,FAVOR,train
judicial activism lets judges to use their personal biases to influence public opinion.,We should limit judicial activism,FAVOR,train
judicial activism lets justice be done according to law and not judge's pereption,We should limit judicial activism,AGAINST,train
judicial activism lets us know where they stand and what they will decide,We should limit judicial activism,AGAINST,train
judicial activism makes sure are laws are up to date with society.,We should limit judicial activism,AGAINST,train
"judicial activism may lead to ""despotic behavior"", therefore  we should avoid it.",We should limit judicial activism,FAVOR,train
judicial activism must be supported by all means because judges  knows law and they are inside the law by judicial activism.,We should limit judicial activism,AGAINST,train
judicial activism only screws up the justice process,We should limit judicial activism,FAVOR,train
judicial activism prevents free justice,We should limit judicial activism,FAVOR,train
judicial activism promotes unfair trials.,We should limit judicial activism,FAVOR,train
judicial activism provides a limited view of procedure,We should limit judicial activism,FAVOR,train
judicial activism provides a place for discussion,We should limit judicial activism,AGAINST,train
judicial activism provides an important means for correcting correcting poorly constructed legislation,We should limit judicial activism,AGAINST,train
judicial activism provides for discussion and dissention,We should limit judicial activism,AGAINST,train
"judicial activism puts too much power in the hands of the court, offsetting the checks and balances system.",We should limit judicial activism,FAVOR,train
judicial activism relies too much upon personal opinion and leads to bias.,We should limit judicial activism,FAVOR,train
judicial activism should be allowed to continue as its important judges are given free rein to do what they want.,We should limit judicial activism,AGAINST,train
judicial activism should be limited because a judge is supposed uphold laws that are already written & not go off on his/her own impulses,We should limit judicial activism,FAVOR,train
judicial activism should be limited and the laws followed.,We should limit judicial activism,FAVOR,train
judicial activism should be limited because judges should stick to their job and not try to grandstand on issues to gain popularity.,We should limit judicial activism,FAVOR,train
judicial activism should be limited as there are basic reasons why a law was put in place and a single judge should not be able to choose to ignore the basic law.,We should limit judicial activism,FAVOR,train
Judicial activism should be limited as there should be enough statutes of law to allow for complex situations and fixed punishments are more acceptable than an emotional response to a case.,We should limit judicial activism,FAVOR,train
judicial activism should be limited because a judge should not be making all decisions.,We should limit judicial activism,FAVOR,train
judicial activism should be limited because it doesn't apply any laws at all.,We should limit judicial activism,FAVOR,train
judicial activism should be limited because it is the job of the legislative and executive branches of government to write laws.,We should limit judicial activism,FAVOR,train
judicial activism should be limited because law making is best done by the legislative and judicial branches of government,We should limit judicial activism,FAVOR,train
judicial activism should be limited because sometimes the judge is likely to use his person opinion instead of what should be the law,We should limit judicial activism,FAVOR,train
judicial activism should be limited if judges are biased and rule on their own beliefs which is not in the interest of the country or law of modern day society,We should limit judicial activism,FAVOR,train
judicial activism should be limited in order to keep personal opinions out of rulings,We should limit judicial activism,FAVOR,train
judicial activism should be limited or altogether removed based on the fact that it is done from a feeling or thought rather than from the law,We should limit judicial activism,FAVOR,train
judicial activism should be limited as it could not be used as precedence for future rulings as there would be too many possibilities,We should limit judicial activism,FAVOR,train
judicial activism should be limited so that judgements are reached based on factual evidence.  allowing personal opinions to cloud the issue can result in a and and miscarriage of justice.,We should limit judicial activism,FAVOR,train
judicial activism should be limited to avoid violence among the opposition.,We should limit judicial activism,FAVOR,train
judicial activism should be limited to the facts of the case rather than the person of each person otherwise there are different rules for different people which is not justice.,We should limit judicial activism,FAVOR,train
judicial activism should be supported because is followed by judges who knows what the law is and who understand the law better than us.,We should limit judicial activism,AGAINST,train
Judicial activism should not be allowed since it is based on opinion rather than law.,We should limit judicial activism,FAVOR,train
judicial activism should not be limited as each situation has unique circumstances.,We should limit judicial activism,AGAINST,train
"judicial activism should not be limited as judges should be able to use their full capailities, including personal opinions. it would be naive to suggest that anyone can reach a decision without doing so.",We should limit judicial activism,AGAINST,train
"judicial activism should not be limited as times have changed, circumstances are vastly more complex than the reason why an initial law was enacted.",We should limit judicial activism,AGAINST,train
judicial activism should not be limited because the judges know what they are doing.,We should limit judicial activism,AGAINST,train
judicial activism should not be part of the democratic process.,We should limit judicial activism,FAVOR,train
judicial activism shouldnât be used in palace of laws.,We should limit judicial activism,FAVOR,train
"judicial activism shouldn't be limited because it allows judges to recognize the behavior of the right, regardless if the current laws are obstructing said behavior. this is essential for democracy.",We should limit judicial activism,AGAINST,train
judicial activism shouldn't be limited because it gives people a personal voice to fight unjust issues.,We should limit judicial activism,AGAINST,train
judicial activism subverts the law and creates bias,We should limit judicial activism,FAVOR,train
judicial activism subverts the law and obstructs justice,We should limit judicial activism,FAVOR,train
"judicial activism undermines the authority of the supreme court process, is costly and time consumptive.",We should limit judicial activism,FAVOR,train
judicial activism undermines the rule of law,We should limit judicial activism,FAVOR,train
"judicial activism undermines the the legal process, since it corrodes the value of the initial court determination.",We should limit judicial activism,FAVOR,train
"judicial activism undermines the legislature's authority, endangering the coequal balance between the governmental branches.",We should limit judicial activism,FAVOR,train
"judicial activism will allow for judicial rulings to continue being based on personal opinion, rather than the existing law.",We should limit judicial activism,FAVOR,train
judicial activism can bring forth new interpretations of the constitution and advance our society,We should limit judicial activism,AGAINST,train
judicial activism would allow for personal grievances to be presented as truth,We should limit judicial activism,FAVOR,train
"judicial activism,  bringing a personal touch of the judge,  is  the best way to apply laws and rules for our society.",We should limit judicial activism,AGAINST,train
judicial activists are incapable of being impartial.,We should limit judicial activism,FAVOR,train
judicial decisions should be based on the law of the land.,We should limit judicial activism,FAVOR,train
judicial opininion can show some common sense and reflect public opinion,We should limit judicial activism,AGAINST,train
"judicial process  must  be based on facts and laws. no-one can allow their own beliefs/feelings to cloud their judgement with regards to the law, otherwise we might as well not have laws.",We should limit judicial activism,FAVOR,train
judicial review is a crucial fallback to monitor criminal activity,We should limit judicial activism,AGAINST,train
jumpingling debt in never a good option compared to paying it off properly.,We should adopt an austerity regime,AGAINST,train
Jurors feel guilty if they are responsible for sending someone to death row.,We should abolish capital punishment,FAVOR,train
"just as a person is able to make the decision between having another method of life or not, so to can be choose to use naturopathic medicine over western medicine",We should ban naturopathy,AGAINST,train
just because of crime statistics does doesn't make it right to just pull random people over or stop and frisk them.   you cannot assume a person is a criminal just because they live in a certain area.,We should end racial profiling,FAVOR,train
just because people reach a certain age does not mean that they are worthless and need to be put out to pasture,We should end mandatory retirement,FAVOR,train
just because some donât consider themselves a woman doesnât mean we have to change our language,We should adopt gender-neutral language,AGAINST,train
just because some marriages fail does not mean that the concept of marriage should be ended.  marriage shows commitment and support for another which is great for the world.,We should abandon marriage,AGAINST,train
just because some people are overweight and unhealthy doesn't mean we need to ban fast food for everyone,We should ban fast food,AGAINST,train
Just because someone comes up with a great idea doesn't mean nobody else should not be able to use that idea.   We need to get rid of all this copyright stuff based on great ideas.,We should abolish intellectual property rights,FAVOR,train
"although a someone has reached the age of retirement, they are still able to provide a vaulable service with expertise and a vast knowledge of experience.",We should end mandatory retirement,FAVOR,train
just because someone is the first to claim the right does not mean they are the first one to come up with the idea. there is always the possibility that it has been stolen making it unfair to the originator.,We should abolish intellectual property rights,FAVOR,train
just because something is natural does not mean that it doesn't work as a medical treatment.,We should ban naturopathy,AGAINST,train
just because they have approval over the relationship men might think that they can take advantage of his wives which could be a reason for abuse,We should legalize polygamy,AGAINST,train
just having the ability to use a nuclear weapon  can be a deterrent.,We should fight for the abolition of nuclear weapons,AGAINST,train
Just one life mistakenly taken in the name of crime is too many; capital punishment should be abolished.,We should abolish capital punishment,FAVOR,train
just the practice of home schooling alone shapes a child in a negative fashion,Homeschooling should be banned,FAVOR,train
justice can not be subject to personal opinions,We should limit judicial activism,FAVOR,train
justice should not be used as a weapon for personal gain,We should limit judicial activism,FAVOR,train
Close Guantanamo but cease all torture and inhumane treatment.,We should close Guantanamo Bay detention camp,AGAINST,train
Keep Guantanamo but implement military tribunals to insure that the prisoners are not good people.,We should close Guantanamo Bay detention camp,AGAINST,train
Save Guantanamo for future use but free the prisoners there now.,We should close Guantanamo Bay detention camp,AGAINST,train
"Keeping a gun for personal protection is important, especially for people who live in dangerous areas.",We should abolish the right to keep and bear arms,AGAINST,train
keeping an animal captive for our entertainment purposes is cruel and degrading to the animal.,We should abolish zoos,FAVOR,train
Keeping and bearing arms is dangerous because accidents happen and people could die needlessly.,We should abolish the right to keep and bear arms,FAVOR,train
Keeping Guantanamo Bay open teaches terrorist groups that we should not back down in the face of terror.,We should close Guantanamo Bay detention camp,AGAINST,train
keeping guantanamo bay open will show other terrorists that the nation is willing to target and detain any and all known and suspected terrorists.,We should close Guantanamo Bay detention camp,AGAINST,train
Keeping guns for protection puts too many people in danger.,We should abolish the right to keep and bear arms,FAVOR,train
keeping humans in such absurd conditions violates human rights clauses.,We should close Guantanamo Bay detention camp,FAVOR,train
having inmates on death row is much more costly than life in prison,We should abolish capital punishment,FAVOR,train
"keeping intellectual property rights is the only way to protect those who,, content creators etc from having their work stolen and copied or used without their permission.",We should abolish intellectual property rights,AGAINST,train
"keeping ip laws is better for creation and innovation. if ideas and products are not patented, people have no incentive to create them if someone else can use their idea immediately.",We should abolish intellectual property rights,AGAINST,train
keeping journalist in work helps the nation keep up with the news,We should subsidize journalism,FAVOR,train
keeping large animals in small cages is barbaric and we should abolish zoos.,We should abolish zoos,FAVOR,train
keeping moral strength is important to society and refraining from sex is one way to do it,The vow of celibacy should be abandoned,AGAINST,train
keeping nuclear weapons make sure that our country is protected,We should fight for the abolition of nuclear weapons,AGAINST,train
keeping people prisoner without trial is against their human rights,We should close Guantanamo Bay detention camp,FAVOR,train
Keeping polygamy illegal creates a deterrent to abusive people forcing individuals into marriage. This is especially important since several extremist religions view polygamy in a really negative way.,We should legalize polygamy,AGAINST,train
"keeping suspected terrorists in a jail that close to american soil is frightening; they should be placed in a more desolate camp, further away from the country.",We should close Guantanamo Bay detention camp,AGAINST,train
the terrorist and torture camp allows the government to collect information and prevent terrorist attacks.,We should close Guantanamo Bay detention camp,AGAINST,train
keeping terrorists locked up saves lives,We should close Guantanamo Bay detention camp,AGAINST,train
they are not yet fully matured enough to make the decision,We should ban cosmetic surgery for minors,FAVOR,train
Kids are very important to movies and tv shows.   Without them it would be dull.   They are home schooled and get the education they need and this gives them an early start to fame.,We should ban the use of child actors,AGAINST,train
kids can help leave abusive households and situations in foster care by good foster homes.,Foster care brings more harm than good,AGAINST,train
kids in foster care are getting the care they lack from caring families,Foster care brings more harm than good,AGAINST,train
kids in foster care are often moved from place to place and never get a real sense of home.,Foster care brings more harm than good,FAVOR,train
kids should be kids and not put to work. especially in acting roles that cause emotional trauma and lasting trauma when children's understanding of real and fake is often blurred.,We should ban the use of child actors,FAVOR,train
kids should not be allowed to have cosmetic surgery.   they aren't mature enough yet.   this could be a mistake they regret all their life.   there's many risks involved as well with these procedures.,We should ban cosmetic surgery for minors,FAVOR,train
kids who acting miss so many things of childhood and often when they become adults they are lost.,We should ban the use of child actors,FAVOR,train
"children who has been sent to a foster care are in danger of danger, such a exploation, sexually disturb and limited choices in their life.",Foster care brings more harm than good,FAVOR,train
"kids whose parents pushed them into acting never had a better childhood and worse, they never had the chance to be a kid.",We should ban the use of child actors,FAVOR,train
kids will not respect their fathers if they see their fathers as housekeepers.,We should subsidize stay-at-home dads,AGAINST,train
kids need adult foster care need role models to look up to when growing up,Foster care brings more harm than good,AGAINST,train
they need to be eliminated for the safty of society.,We should abolish capital punishment,AGAINST,train
killing a beautiful whale is cruel and totally unnecessary.,We should ban whaling,FAVOR,train
killing an unborn baby will have a lifelong impact on you.,We should legalize sex selection,AGAINST,train
Killing whales for the benefit of humans is immoral.,We should ban whaling,FAVOR,train
killing another person is wrong and should be banned,Assisted suicide should be a criminal offence,FAVOR,train
killing embryos is not the way to learn!,We should subsidize embryonic stem cell research,AGAINST,train
"killing people is wrong, no matter what crime they committed",We should abolish capital punishment,FAVOR,train
killing someone is never okay even if they are a killer.,We should abolish capital punishment,FAVOR,train
"killing someone, outside of self defense, is never a positive choice.",We should abolish capital punishment,FAVOR,train
killing unwanted embryos is like playing god,We should legalize sex selection,AGAINST,train
Another hunt for food was commercial whaling â turning whales into barrels of oil for profit â that led to the wholesale destruction of most of the worldâs populations of grey whales.,We should ban whaling,FAVOR,train
killing whales is a cruel practice.,We should ban whaling,FAVOR,train
"killing whales is cruel and inhumane and if we don't ban it, we risk losing the entire whale population.",We should ban whaling,FAVOR,train
knowing that 95% of guantanamo bay prisoners are innocent is just a prove that guantanamo bay has to be closed at once.,We should close Guantanamo Bay detention camp,FAVOR,train
knowing that capital punishment is allowed in more than 20 states in usa is a proof this kind of punishment could be productive.,We should abolish capital punishment,AGAINST,train
picking the gender of a baby makes it easier to buy items for the baby before its birth.,We should legalize sex selection,FAVOR,train
knowing who the the is provides better information than in an adoption where you don't know any background,Surrogacy should be banned,AGAINST,train
knowledge is power and each new discovery can be applied to many other things that can benefit our daily lives,We should subsidize space exploration,FAVOR,train
"knowledge is power and freedom, funding the public's access to high quality, investigative journalism is a worthy pursuit to enable a better equipped public",We should subsidize journalism,FAVOR,train
lack of government spending can sometimes contribute to poverty,We should adopt an austerity regime,AGAINST,train
lack of mandatory retirement may cause problems to workforce in certain jobs,We should end mandatory retirement,AGAINST,train
language always evolves and this is just the next step for us,We should adopt gender-neutral language,FAVOR,train
"language changes cannot be legislated, they evolve spontaneously over time. if people want to use gender-neutral language, it will just become part of their vocabulary",We should adopt gender-neutral language,AGAINST,train
language has evolved to be an accurate representation of what occurs. changing it is being oversensitive and could lead to words being ridiculed.,We should adopt gender-neutral language,AGAINST,train
larger groups can offer more protection than individuals alone,We should oppose collectivism,AGAINST,train
law enforcement must be allowed to use any tactic that allows for the prevention of crime and capture of criminals,We should end racial profiling,AGAINST,train
law enforcement should be able to use whatever means necessary to keep society safe. entrapment only speeds along a crime that was going to be committed anyway,Entrapment should be legalized,FAVOR,train
