Tweet,Target 1,Stance 1,set
organ trade fosters a black market of horrific criminality that would add a new dimension of depravity to practices such as human trafficking.,We should legalize organ trade,AGAINST,train
organ trade gives people the opportunity to help others in a whole new way.,We should legalize organ trade,FAVOR,train
organ trade helps critical people in need of emergency surgery and therefore should be legalized,We should legalize organ trade,FAVOR,train
organ trade is a dangerous practice as it could lead to devious measures,We should legalize organ trade,AGAINST,train
organ trade is a great way to provide organs for multiple people that will all equally benefit from the transaction.,We should legalize organ trade,FAVOR,train
Organ trade is criminally and morally wrong and should not be legal.,We should legalize organ trade,AGAINST,train
organ trade is dangerous because desperate people will agree to things that might be harmful to them.,We should legalize organ trade,AGAINST,train
"organ trade is excellent way to continue the process to help more people who are in need of a new organ, a ""pay it forward"" concept and should be legal",We should legalize organ trade,FAVOR,train
organ trade is good for the transplant needing public. families could sell an organ at death rather than letting it die.  it would virtually eliminate years of waiting for some types of organs.,We should legalize organ trade,FAVOR,train
organ trade is helpful and allows people to donate their organs.,We should legalize organ trade,FAVOR,train
organ trade is immoral and would fuel a criminal element to harvest people illegally and so we should not legalize the organ trade.,We should legalize organ trade,AGAINST,train
"organ trade is immoral, to encourage the most desperate in society to sell parts of themselves. it is unethical and against a drs oath",We should legalize organ trade,AGAINST,train
"organ trade is unethical, and hurts people of the lower class",We should legalize organ trade,AGAINST,train
organ trade is unfair to many who would not be able to trade one organ for another and should be illegal,We should legalize organ trade,AGAINST,train
organ trade is violating humans rights and is wrong in every means.,We should legalize organ trade,AGAINST,train
organ trade is wrong and goes against the morals of many.,We should legalize organ trade,AGAINST,train
organ trade may result in organs being harvested unnecessarily from living patients.,We should legalize organ trade,AGAINST,train
organ trade must remain illegal. there is far too much potential for corruption and human trafficking/murder if organs can be sold.,We should legalize organ trade,AGAINST,train
organ trade opens up a new crime opportunity with people killing to obtain organs needed,We should legalize organ trade,AGAINST,train
organ trade should be banned as it may lead to doctors not trying as hard to save a patient if they are aware that their organs could be used elsewhere and may lead to unneccesary deaths,We should legalize organ trade,AGAINST,train
organ trade should be banned because violating humans bodies and should never been approved.,We should legalize organ trade,AGAINST,train
organ trade should be illegal because it would cause more crimes to get organs for sale for money,We should legalize organ trade,AGAINST,train
organ trade should be legal because it would save lives and make organs more easily obtainable,We should legalize organ trade,FAVOR,train
Organ trade should be legal because many people are in need of replacement organs.,We should legalize organ trade,FAVOR,train
organ trade should be legal because there is too much demand in organs,We should legalize organ trade,FAVOR,train
organ trade should be legalized so that more people who need transplants have easier access to them.,We should legalize organ trade,FAVOR,train
organ trade should be legalized so that there is an incentive for more people to donate organs that people in need can get.,We should legalize organ trade,FAVOR,train
organ trade should be legalized to eliminate the black market trade that leads to violence,We should legalize organ trade,FAVOR,train
organ trade should be legalized to help meet the demand of patients waiting for a life saving transplant,We should legalize organ trade,FAVOR,train
organ trade should be legalized to save the lives of millions of people on the waiting list to get proper organ fro individuals,We should legalize organ trade,FAVOR,train
organ trade should not be legal because the rich would have an unfair advantage and people would stop donating using legitimate ways,We should legalize organ trade,AGAINST,train
"organ trade will allow for more transplants, benefitting society a a whole",We should legalize organ trade,FAVOR,train
organ trade will be taken up by the most vulnerable and desperate in society and is nothing more than another form of prostitution,We should legalize organ trade,AGAINST,train
organ trade will give organs to those who sometimes will wait years for a match,We should legalize organ trade,FAVOR,train
organ trade will help more people get the organs they need to live.,We should legalize organ trade,FAVOR,train
organ trade will help save lives as long as the organs were obtained legally.,We should legalize organ trade,FAVOR,train
organ trade will result in more myrders.,We should legalize organ trade,AGAINST,train
organ trade will save a lot of peoples life and should be legalized and supported.,We should legalize organ trade,FAVOR,train
organ trade would allow for more people to get transplants because there would be more availability.,We should legalize organ trade,FAVOR,train
organ trade would allow for those in the most desperate need be able to get the organ they need to live.,We should legalize organ trade,FAVOR,train
organ trade would allow more people to get life saving transplants,We should legalize organ trade,FAVOR,train
"organ trade would encourage people to allow themselves to be mutilated for profit, which is immoral",We should legalize organ trade,AGAINST,train
organ trade would help save thousands of lives every year.,We should legalize organ trade,FAVOR,train
organ trade would increase the chance for human trafficking,We should legalize organ trade,AGAINST,train
organ trade would increase the supply of organs.,We should legalize organ trade,FAVOR,train
"organ trade would mean many people making money out of those who need transplants, it could also lead to people being kidnapped and killed to provide donors for rich people",We should legalize organ trade,AGAINST,train
organ trade would open a whole market that’s currently untapped,We should legalize organ trade,FAVOR,train
organ trade would result in more murder.,We should legalize organ trade,AGAINST,train
organ trading can lead to people putting themselves at risk for money.,We should legalize organ trade,AGAINST,train
organ trading is dangerous because it can result in harm to vulnerable people,We should legalize organ trade,AGAINST,train
organ trading is exploiting human needs and fear...we don't need it,We should legalize organ trade,AGAINST,train
organ trading should be legalized because it could be very beneficial for whoever is selling the organ.,We should legalize organ trade,FAVOR,train
organ trading shouldn't be legalized because it could pressure poor individuals to go into poor health while trying to make a quick buck,We should legalize organ trade,AGAINST,train
Organ trading would pressure poor people to take great risks with their bodies in exchange for short term gains; it is an unfair position to put them in.,We should legalize organ trade,AGAINST,train
Organs are a form of property and people should be allowed to sell their property if they want to.,We should legalize organ trade,FAVOR,train
organs are commodities. the ability to sell organs can allow for some in poverty to rise out of it.,We should legalize organ trade,FAVOR,train
"organs are expensive, and a legal trade can allow for someone in desperate need to get an organ without money or wait times.",We should legalize organ trade,FAVOR,train
organs should never be allowed to be sold as it would create a market where people could be murdered for their organs to help a wealthy person. organ sale would prey on the poor for the benefit of the wealthy.,We should legalize organ trade,AGAINST,train
"Organs, as part of our bodies, are our property and should not be regulated by the government; we should be free to sell them on an open market.",We should legalize organ trade,FAVOR,train
"Originated in the ancient period, homeopathic treatment puts emphasis on the root cause and aim at enhancing natural healing within the body",Homeopathy brings more harm than good,AGAINST,train
orphanages cannot give kids the personal care that foster parents can.,Foster care brings more harm than good,AGAINST,train
other cultures don't have a parade so gays shouldn't either,We should cancel pride parades,FAVOR,train
"other languages such as spanish and french have even more gendered language than we do, and they have no problems",We should adopt gender-neutral language,AGAINST,train
Other nations would think twice before launching an attack on a nuclear-armed country,We should fight for the abolition of nuclear weapons,AGAINST,train
Other nations would think twice before launching an attack on a nuclear-armed country.,We should fight for the abolition of nuclear weapons,AGAINST,train
other places can provide information for free so why should wikipedia get money for doing the same thing?,We should subsidize Wikipedia,AGAINST,train
"other resolutions, such as incarceration and rehabilitation can help save a life rather than end one as all human lives are sacred.",We should abolish capital punishment,FAVOR,train
"our bodies are not made to cure themselves of disease, that's why medical treatments were and continue to be invented.",Homeopathy brings more harm than good,FAVOR,train
Our country is hemorrhaging money and we need to cut costs now to ensure our future.,We should adopt an austerity regime,FAVOR,train
"our current system is in ruins, we need a change",We should adopt an austerity regime,FAVOR,train
our current system of transportation and infrastructure is set up to handle self driven automobiles,We should stop the development of autonomous cars,AGAINST,train
our current system of voting is very flawed so a new system might be a good fix.,We should introduce compulsory voting,FAVOR,train
our debt has become so outrageous that an austerity program might be the only way out.,We should adopt an austerity regime,FAVOR,train
our debt is astronomical we can not afford to spend more unnecessary money,We should subsidize Wikipedia,AGAINST,train
"our debt is gigantic, we can not continue spending that way",We should subsidize stay-at-home dads,AGAINST,train
our flag is sacred and should be revered,We should prohibit flag burning,FAVOR,train
"our flag represents the freedom of our country, people should be able to burn it as reprehensiable as it is.",We should prohibit flag burning,AGAINST,train
our flag should be revered and held with reespect,We should prohibit flag burning,FAVOR,train
"our forefathers thought our right to bear arms was so important, it is the second amendment in our constitution.  it is fundamental to our country.",We should abolish the right to keep and bear arms,AGAINST,train
Our founding fathers gave us the right to bear arms to protect us from a government getting too big.   They have been going after our guns to have more control over us.   It should never be abolished.,We should abolish the right to keep and bear arms,AGAINST,train
our freedom to keep and bear arms is what keeps us free.  we cannot blindly allow the government to come in and take that freedom from us.,We should abolish the right to keep and bear arms,AGAINST,train
our goal should be the abolition of nuclear weapons because a nuclear war would likely destroy the world.,We should fight for the abolition of nuclear weapons,FAVOR,train
our government debt is so large already we don't need to be paying people's loans off for them.,We should subsidize student loans,AGAINST,train
"our government is fine the way it is, change is not needed.",We should adopt an austerity regime,AGAINST,train
our government was established giving the right to have arms.  we should not try to end this policy that has made this country strong.,We should abolish the right to keep and bear arms,AGAINST,train
"our justice system follows the constitution for a reason, and if more and more judicial activism takes place the us will have a broken justice system",We should limit judicial activism,FAVOR,train
our laws need to evolve with the times we are living in,We should limit judicial activism,AGAINST,train
our phones should be for personal use.   getting random calls asking us to buy something is very annoying.   there's also lots of scams out there where they steal your money and your data.,We should ban telemarketing,FAVOR,train
"our society needs to be able to label and identify a person as a male or female for many reasons such as taxes, employment, health care, etc, so we should not adopt a gender neutral language.",We should adopt gender-neutral language,AGAINST,train
our survival as a species depends on expanding into space so it should be subsidised.,We should subsidize space exploration,FAVOR,train
our system of voting is currently so flawed we need a change,We should introduce compulsory voting,FAVOR,train
our two party system is efficient enough. there has to be checks and balances a multi party system would destroy that,We should adopt a multi-party system,AGAINST,train
our workforce is too focused on white collar jobs and we need hands on dirty work to keep america running,We should subsidize vocational education,FAVOR,train
our world will not hold all the people much longer.  subsidizing space exploration will enable us to possibly colonize other worlds.,We should subsidize space exploration,FAVOR,train
our young people need to be educated so that they can become productive members of our society.,We should subsidize student loans,FAVOR,train
out of control executive compensation raises the disparity between the haves and the have nots.,We should limit executive compensation,FAVOR,train
"out society is much more mobile and busy and ""at-home"" parenting is not prevalent as before so the fast food establishments should not banned as it is needed.",We should ban fast food,AGAINST,train
"over centuries natural, folk medicines have worked their ways into medical treatment.  things like willow bark became aspirin. natural medicines have worked for some and if they do no harm why ban them.",We should ban naturopathy,AGAINST,train
"over half of the great white whale species are endangered, so whaling should be banned in order to prevent them from becoming extinct.",We should ban whaling,FAVOR,train
"over recent generations affirmative action has supported all segments of society. as society is now more fair, affirmative action has become redundant.",We should end affirmative action,FAVOR,train
over sensitive people will be offended if we don't.,We should adopt gender-neutral language,FAVOR,train
"Over time, the technical skills acquired in vocational education become obsolete, leaving an individual without any marketable skills.",We should subsidize vocational education,AGAINST,train
Over-the-top executive compensation uses money that could be distributed among lower level employees and increasing their pay.,We should limit executive compensation,FAVOR,train
Overworked social workers make the foster care system harmful by not disclosing child background details to foster parents and often dealing with behavioral issues improperly.,Foster care brings more harm than good,FAVOR,train
Owning nuclear weapons acts as a deterrence against others with nuclear weapons.,We should fight for the abolition of nuclear weapons,AGAINST,train
parades bring in homophobic people that bully the members of the parade.,We should cancel pride parades,FAVOR,train
parades cause a lot of trash and litter and it costs a lot of money to be cleaned up afterward.,We should cancel pride parades,FAVOR,train
parents and guardians are the best judge of what is in a child's interest and cosmetic procedures should be allowed to be performed on them.,We should ban cosmetic surgery for minors,AGAINST,train
parents and other home schoolers are not as equipped as regular teachers and schools to educate students.,Homeschooling should be banned,FAVOR,train
parents are able to make this kind of decision on behalf of their kids,We should ban cosmetic surgery for minors,AGAINST,train
parents are free to educate their children how they see fit,Homeschooling should be banned,AGAINST,train
parents are not qualified to school their children at home,Homeschooling should be banned,FAVOR,train
parents are not teachers and have not been educated on teaching methods,Homeschooling should be banned,FAVOR,train
"parents are not trained, qualified teachers and kids need to learn to socialize with other kids",Homeschooling should be banned,FAVOR,train
Parents are overjoyed by receiving a new family member.,Surrogacy should be banned,AGAINST,train
parents are really no substitute to a qualified teacher and their ignorance at their inability to provide their child with a good education is harmful to the child for the rest of their life,Homeschooling should be banned,FAVOR,train
"parents are the first teacher a child has, so homeschooling just makes sense for those that want to pursue it.",Homeschooling should be banned,AGAINST,train
"parents are usually not qualified to provide a suitable curriculum for their children. additionally, children are not exposed to the real world.",Homeschooling should be banned,FAVOR,train
parents do not have to divide their time between a classroom full of children and can cater to the needs of their own child,Homeschooling should be banned,AGAINST,train
parents doesn't have the skills to properly school their kid and should be left for the professionals so you the kid can be sure to have a good and properly education,Homeschooling should be banned,FAVOR,train
parents have an absolute choice to determine how their children should be educated,Homeschooling should be banned,AGAINST,train
parents have every right to decide whether they give birth to a boy or a girl.,We should legalize sex selection,FAVOR,train
parents have the right to choose how their child should be educated and schools are not always the best environment so the option to homeschool should remain.,Homeschooling should be banned,AGAINST,train
parents have the right to decide what gender child they want.,We should legalize sex selection,FAVOR,train
parents have the right to determine their childrens' upbringing.,Homeschooling should be banned,AGAINST,train
parents have the right to educate their children at home.,Homeschooling should be banned,AGAINST,train
parents have the right to select the sex of their child,We should legalize sex selection,FAVOR,train
"Parents know best about what their children need, not the government.",We should ban cosmetic surgery for minors,AGAINST,train
"parents know what is best for their children.  some children do better learning in a home environment, as opposed to a institutional environment",Homeschooling should be banned,AGAINST,train
"parents may have good reasons for wanting a particular sex for their child, for example medical reasons. it should be up to them to decide.",We should legalize sex selection,FAVOR,train
"Parents may have unusually high expectations of their ""designer baby"" which may not be met.",We should legalize sex selection,AGAINST,train
parents of minors should be the people making the determination as they know the needs of their own children over government enforcing bans that impede on such.,We should ban cosmetic surgery for minors,AGAINST,train
Parents often force their children into acting for their own selfish reasons,We should ban the use of child actors,FAVOR,train
parents should be able to choose what sex child they are going to have.,We should legalize sex selection,FAVOR,train
parents should be able to chose the sex of their children.,We should legalize sex selection,FAVOR,train
"Parents should be able to plan out their family the way they please and that includes selecting the sex of their children, if possible.",We should legalize sex selection,FAVOR,train
parents should be able to use capital punishment for their children who don't obey them.,We should abolish capital punishment,AGAINST,train
parents should be able to utilize any technological advances they wish in order to build their ideal family.,We should legalize sex selection,FAVOR,train
parents should be allowed to choose the sex of their child to avoid certain inherited health conditions that only effect one sex.,We should legalize sex selection,FAVOR,train
parents should be allowed to choose their children's education,Homeschooling should be banned,AGAINST,train
parents should be allowed to homeschool their children if they feel that the public school curriculum is inadequate to serve the needs of their children.,Homeschooling should be banned,AGAINST,train
parents should be given the choice to provide homeschooling if they want to and this is often the only option in cases of severe bullying in a school environment.,Homeschooling should be banned,AGAINST,train
parents should determine how their children sill be  taught and use homeschooling if it meets their needs. government can determine the educational requirements not the teaching method.,Homeschooling should be banned,AGAINST,train
parents should have the freedom to raise their children the way the wish to.,Homeschooling should be banned,AGAINST,train
parents should have the right to choose homeschooling for their children.,Homeschooling should be banned,AGAINST,train
parents should have the right to choose how to educate their children,Homeschooling should be banned,AGAINST,train
parents should have the right to decide what gender of child they want.,We should legalize sex selection,FAVOR,train
parents should have the right to educate their children as they see fit,Homeschooling should be banned,AGAINST,train
parents should have the right to make decisions about their own child.,We should legalize sex selection,FAVOR,train
parents should have the right to select the gender of their kids,We should legalize sex selection,FAVOR,train
parents should not play god and choose what kind of child they want,We should legalize sex selection,AGAINST,train
parents who want a biological child but can't need surrogates in order to have their own genetic children.,Surrogacy should be banned,AGAINST,train
parentz have a right to make educational choices for their kids.,Homeschooling should be banned,AGAINST,train
part of living in a free nation is having the freedom not to particpate in the election process,We should introduce compulsory voting,AGAINST,train
"Part of the purpose of punishment is to prevent dangerous people from committing further crimes, and capital punishment serves as protection against the most heinous offenders.",We should abolish capital punishment,AGAINST,train
participation is necessary for a functional democracy.,We should introduce compulsory voting,FAVOR,train
particular religions find that embryonic stem cell research is contrary to their morals so it should not be allowed.,We should subsidize embryonic stem cell research,AGAINST,train
"particularly for students with learning difficulties, mainstream schooling could be inappropriate.",Homeschooling should be banned,AGAINST,train
"paternity and motherhood must be determined by laws that apply to everyone ... there should be no sex selection, except in case of diseases",We should legalize sex selection,AGAINST,train
patients who chose homeopathic treatments have a right to bodily integrity.,Homeopathy brings more harm than good,AGAINST,train
"pay is the primary motivational factor for executive level employees, thus executive compensation should not be capped as it would affect their performance.",We should limit executive compensation,AGAINST,train
paying for food and shelter for some of the most disgusting criminals is a drain on society financially.,We should abolish capital punishment,AGAINST,train
paying people to raise their own children is socialism,We should subsidize stay-at-home dads,AGAINST,train
paying wikipedia to do what they intend to do can result in being untruthful and bias,We should subsidize Wikipedia,AGAINST,train
"peddlers of these naturopathic ""remedies"" should not be allowed to make money by conning the sick",We should ban naturopathy,FAVOR,train
people  are getting divorced and cheating on their spouses.,We should abandon marriage,FAVOR,train
people age differently so age is not a good tool to use to determine if someone should be working or not,We should end mandatory retirement,FAVOR,train
people altering their looks for cosmetic purposes is unnecessary and possibly dangerous.  going through overpriced surgery just for vanity should not be allowed,We should ban cosmetic surgery,FAVOR,train
People and family members must decide what they want to do with their life and body,Assisted suicide should be a criminal offence,AGAINST,train
people angry about being forced to vote may choose random candidates and skew the votes.,We should introduce compulsory voting,AGAINST,train
people are allowed to choose what they do,We should abandon television,AGAINST,train
people are already starting to cut the cord. television is largely being replaced by other forms of entertainment and should be abandoned before it's too late.,We should abandon television,FAVOR,train
people are already struggling and adopting austerity measures will leave those struggling the most in an even worse position.,We should adopt an austerity regime,AGAINST,train
people are aware of the terms and conditions when they take out any type of loan. why should they be exempt from paying back what they owe?,We should subsidize student loans,AGAINST,train
people are being crushed by student loans if they our subsidized people would be able to put money into the economy thereby helping everyone,We should subsidize student loans,FAVOR,train
people are being too sensitive and over complicating things by trying to adopt gender-neutral language.  we have gotten this far without it and it is not needed,We should adopt gender-neutral language,AGAINST,train
people are born male of female and having sex selection is wrong and should not be supported.,We should legalize sex selection,AGAINST,train
people are entitled to be proud of who they are.,We should cancel pride parades,AGAINST,train
people are entitled to leisure time,We should abandon television,AGAINST,train
"people are free to choose what they would like to do with their body and that includes naturopathy. based on the principle of individual freedom, there is no reason to ban it.",We should ban naturopathy,AGAINST,train
people are free to collect and there is nothing we can or shoould do,We should oppose collectivism,AGAINST,train
people are free to eat whatever they choose. it's a cheap and fast way for people to get a meal when they are in a hurry or can't afford the expensive organic and natural foods.,We should ban fast food,AGAINST,train
people are free to express themselves,We should cancel pride parades,AGAINST,train
people are free to use their bodies anyway they want to,We should legalize prostitution,FAVOR,train
people are living far longer than they used to and are not ready to retire at the age they used to. many need the income to support their longer lives,We should end mandatory retirement,FAVOR,train
people are living healthier longer now and forcing retirement based on arbitrary guidelines like age is a bad idea.,We should end mandatory retirement,FAVOR,train
People are living longer and healthier lives and often wish to continue working.,We should end mandatory retirement,FAVOR,train
people are living longer and so creating an age where you have to retire could result in people being out of employment for over 30 years.,We should end mandatory retirement,FAVOR,train
people are living longer and we do not have the right to stop them from working if that is what they want to do.,We should end mandatory retirement,FAVOR,train
people are living much longer these days and many of them want to work. let the free market determine how long they work,We should end mandatory retirement,FAVOR,train
"people are meant to be with one partner, having more would lead to conflict as many partners may not like each other and could badly treat the children or adults to get their own way.",We should legalize polygamy,AGAINST,train
"people are misled into thinking natural remedies are more effective than they actually are, leading to delays in legitimate treatment.",We should ban naturopathy,FAVOR,train
"people are more likely to share their organs if there is financial benefit to them, increasing supply.",We should legalize organ trade,FAVOR,train
people are no god and it is against christian religion to assist somebody to die,Assisted suicide should be a criminal offence,FAVOR,train
people are not always aware of their failing mental faculties and mandatory retirement is necessary.,We should end mandatory retirement,AGAINST,train
"people are not an ""it"". they are born male or female and even if you change you birth gender we still need a way to be able to label each person for certain legal aspects of our society.",We should adopt gender-neutral language,AGAINST,train
people are not the one's to determine who should live or die only god.,We should abolish capital punishment,FAVOR,train
people are now living longer and staying healthy.  they should be able to work as long as they are able to and contribute to our society.,We should end mandatory retirement,FAVOR,train
"people are opting to identify outside of the gender binary, and they have just as much of a right to feel comfortable as the rest of us do.",We should adopt gender-neutral language,FAVOR,train
people are responsible to pay for their own education,We should subsidize vocational education,AGAINST,train
"people are sold a fraudulent lie of products that do not help them
it can prevent people using genuine effective treatments
a waste of money at best, the cause of death at worst",Homeopathy brings more harm than good,FAVOR,train
people are supposed to vote and should be required to do so because that would assure that a person is elected that the people really want.,We should introduce compulsory voting,FAVOR,train
people are too accustomed to the current system. people aren't knowledgeable enough about more parties. this would lead to chaos in politics.,We should adopt a multi-party system,AGAINST,train
"people are tricked into thinking they are treating an illness
sellers are gaining from fraud
people do not get helpful legitimate treatment",Homeopathy brings more harm than good,FAVOR,train
people are trying to play god and they do not have that right,We should legalize sex selection,AGAINST,train
People are using the constitutional right for more than it's original intention.,We should abolish the right to keep and bear arms,FAVOR,train
people are valuable at any age and should be allowed to work for as long as they want to,We should end mandatory retirement,FAVOR,train
people aren't all the same and collectivism treats them as just a bunch of identical cogs in a machine.,We should oppose collectivism,FAVOR,train
people being able to earn more money encourages them to work harder and smarter.,We should limit executive compensation,AGAINST,train
people being able to outwardly choose how they feel on the inside is important,We should legalize sex selection,FAVOR,train
people being forced to vote when they don't wish to will distort the results with unresearched and made-up candidates that they begrudgingly vote for.,We should introduce compulsory voting,AGAINST,train
people being paid to have a baby is wrong,Surrogacy should be banned,FAVOR,train
people believe it is helping when it is not,Homeopathy brings more harm than good,FAVOR,train
"people breaking the law should expect to get in trouble for it, and it shouldn't matter whether they see the police there or not.",Entrapment should be legalized,FAVOR,train
People can already date and engage in relationships with as many people as they want. There is no reason to legally endorse polygamy.,We should legalize polygamy,AGAINST,train
"People can decide that eating and fast food is an option in most things, it should not be forbidden",We should ban fast food,AGAINST,train
"people can do what they want to their body, where does this stop? no invasive surgery, no injections, no facials, no makeup?",We should ban cosmetic surgery,AGAINST,train
"people can do what they want. if they want to stay celibate, that is their business.",The vow of celibacy should be abandoned,AGAINST,train
people can find their own way to pay for this education,We should subsidize vocational education,AGAINST,train
people can get all of the same information on the internet that they get on tv so there's no need for television.,We should abandon television,FAVOR,train
people can have strong feelings about which sex child they have. they should be able to choose for themselves and not have to rely on chance.,We should legalize sex selection,FAVOR,train
people can live together and function without actually being married. makes things easier if they want to split up later.,We should abandon marriage,FAVOR,train
people can make a living from prostitution,We should legalize prostitution,FAVOR,train
People can participate in polyamory without legalized polygamy. It is not the government's job to change laws to account for unconventional and often harmful practices.,We should legalize polygamy,AGAINST,train
people cause more accidents by shoddy driving and autonomous cars would reduce death rates on the roads.,We should stop the development of autonomous cars,AGAINST,train
people choose to go to college.  those that do should pay the bills for that schooling.  we should not be taxed to give money to those that choose to borrow it.,We should subsidize student loans,AGAINST,train
people choose to go to university and earn more as a result so should pay a market rate for their loans to do so.,We should subsidize student loans,AGAINST,train
people committing rape could just leave money and claim that they paid for it and that it was legal and consentual.,We should legalize prostitution,AGAINST,train
people continue to work even though it is becoming difficult for them.  mandatory retirement protects older people from working beyond their ability.,We should end mandatory retirement,AGAINST,train
people could be less likely to play their part,We should oppose collectivism,FAVOR,train
people could just vote for anyone without choosing the best canidate,We should introduce compulsory voting,AGAINST,train
people could take advantage and start making a profit by taking organs out of unwilling participants.,We should legalize organ trade,AGAINST,train
people deserve to have there inventions protected,We should abolish intellectual property rights,AGAINST,train
people desperate enough to sell their organs should be able to do so with the safety net of governmental regulation.,We should legalize organ trade,FAVOR,train
"people die every year waiting for organ transplants.  by legalizing organ trade, lives could be saved.",We should legalize organ trade,FAVOR,train
people do not need to be playing god.,We should legalize sex selection,AGAINST,train
people do not need to worry whether a comparatively harmless sharing of music among friends might lead to lawsuits seeking thousands of dollars in damages.,We should abolish intellectual property rights,FAVOR,train
"People do not understand the risk of giving up their organs, so the government should protect them from that decision.",We should legalize organ trade,AGAINST,train
people don’t want to purchase and waste money on a new kind of vehicle when theirs works perfectly fine,We should stop the development of autonomous cars,FAVOR,train
people dont want to have gay people thrown in their face if they dont approve of them,We should cancel pride parades,FAVOR,train
people don't want to pay for freedom of the press,We should subsidize journalism,AGAINST,train
"people entering the workforce are having trouble finding jobs.  they cannot pay their bills and move up in life if not employed.  unless older workers leave work, those trying to start work life cannot.",We should end mandatory retirement,AGAINST,train
people from religious communities should not have to depend on medical treatment derived against their own system of morality,We should subsidize embryonic stem cell research,AGAINST,train
people from the lgbtq community should be able to celebrate with a parade just like everyone else! equal rights should be more important than intolerant people.,We should cancel pride parades,AGAINST,train
"People genuinely experience severe emotional, mental and physical pain when they are triggered by someone's words, and thus public spaces should be made safe for those individuals.",We should abolish safe spaces,AGAINST,train
people go way too far and turn into freaks.,We should ban cosmetic surgery,FAVOR,train
people had their entire lives to save for retirement. without people consistently leaving the workforce no new people can enter. this upsets all of society & the economy. the burden shouldn't rest on the young.,We should end mandatory retirement,AGAINST,train
people has to have arms to keep their families safe and to protect them from any danger.,We should abolish the right to keep and bear arms,AGAINST,train
"people have a basic right to bodily autonomy, deciding whether or not to die with minimal suffering and dignity is integral to that right.",Assisted suicide should be a criminal offence,AGAINST,train
people have a lot of views that don't necessarily fit into just two systems. but adoptions a multi party system you are giving a better voice to the people and their preferences.,We should adopt a multi-party system,FAVOR,train
people have a right to advocate for whomever they choose.,We should limit judicial activism,AGAINST,train
people have a right to be able to defend themselves  and their loved ones,We should abolish the right to keep and bear arms,AGAINST,train
people have a right to bodily autonomy and should be allowed to choose homeopathic remedies even if they don't help,Homeopathy brings more harm than good,AGAINST,train
people have a right to bodily autonomy and should make their own decisions about their bodies,We should ban cosmetic surgery,AGAINST,train
"people have a right to choose what they want to consume, healthy or otherwise.",We should ban fast food,AGAINST,train
"people have a right to chose how to manage  how they die if they have a terminal illness,",Assisted suicide should be a criminal offence,AGAINST,train
people have a right to decide for themselves if they wish to have cosmetic surgery.,We should ban cosmetic surgery,AGAINST,train
people have a right to decide how they want to look and whether to modify parts of their body to feel good about themselves.,We should ban cosmetic surgery,AGAINST,train
people have a right to defend themselves by keeping  arms and using them when necessary,We should abolish the right to keep and bear arms,AGAINST,train
"people have a right to defend themselves, even by using deadly force, if necessary.",We should abolish the right to keep and bear arms,AGAINST,train
people have a right to demonstrate as long as no one is hurt physically,We should cancel pride parades,AGAINST,train
people have a right to do what they want to their own bodies. bodily autonomy is a fundamental right that brings no harms to others.  you can't trample those rights by banning cosmetic surgery.,We should ban cosmetic surgery,AGAINST,train
"people have a right to do what they want with their own bodies, including prostitution.",We should legalize prostitution,FAVOR,train
people have a right to feel and display pride in what they are.,We should cancel pride parades,AGAINST,train
people have a right to make a living.  if the job is to make solicitation calls they should have the right to make them.,We should ban telemarketing,AGAINST,train
people have a right to make decisions about what they want to do with their own bodies,We should ban cosmetic surgery,AGAINST,train
people have a right to make their own decisions and should be allowed to eat fast food if they want to,We should ban fast food,AGAINST,train
people have a right to privacy guaranteed by the constitution. entrapment is a clear violation of this.,Entrapment should be legalized,AGAINST,train
people have a right to protect their ip from larger corporations who have the finances to exploit other people's ip for their own financial gain.,We should abolish intellectual property rights,AGAINST,train
"people have a right to protect themselves with weapons, especially nowadays",We should abolish the right to keep and bear arms,AGAINST,train
people have a right to stand up for whatever theyd like to,We should limit judicial activism,AGAINST,train
people have a right to vote and they also have a right not to vote if they don't like any of the candidates,We should introduce compulsory voting,AGAINST,train
people have already been killed by autonomous cars that malfunctioned,We should stop the development of autonomous cars,FAVOR,train
people have autonomy over their own bodies,We should ban naturopathy,AGAINST,train
people have been cured by using these treatments.,Homeopathy brings more harm than good,AGAINST,train
people have done it for thousands of years  and we can do it again,We should legalize polygamy,FAVOR,train
people have free will to choose what food to eat even knowing the dangers so banning any food is not the solution.,We should ban fast food,AGAINST,train
people have had good success with it and they should be allowed to continue it if they want to.,We should ban naturopathy,AGAINST,train
people have right to express themselves and raise awareness of different sexual orientations.,We should cancel pride parades,AGAINST,train
people have self ownership and can choose to not vote,We should introduce compulsory voting,AGAINST,train
people have shown that they cannot be responsible with guns so we need to abolish the right to keep and bear arms.,We should abolish the right to keep and bear arms,FAVOR,train
people have the autonomy to choose how they treat their illnesses,Homeopathy brings more harm than good,AGAINST,train
people have the free will to choose what they want to eat regardless of how unhealthy it is,We should ban fast food,AGAINST,train
people have the freedom to choose the treatment they want.,We should ban naturopathy,AGAINST,train
people have the freedom to conduct business practices however they like as long as it doesn't go against the country's laws.,We should ban telemarketing,AGAINST,train
"people have the freedom to do whatever they wish with their own bodies and appearance, within the bounds of the law.",We should ban cosmetic surgery,AGAINST,train
"people have the right to abstain from voting, especially among the disabled",We should introduce compulsory voting,AGAINST,train
