Tweet,Target 1,Stance 1
#JoeBiden AFTER SEEING THE SHORT VIDEO THERE IS NOERO EVIDENCE WHY I BELIEVE THAT TARA READE DID GET FINGERED BY JOE BIDEN ON HERY HILL.,Joe Biden,AGAINST
"Joe who would you say was the best qualified vicepresident. Most people I ask say you are, hands down.",Joe Biden,AGAINST
First experience with @NPRone @TamarCharney - got a news summary as a podcast recommendation - Pod Saves America. Loved it! In the first episode I learned that @JoeBiden is even more amazing than we knew and he was a a great recruiter for 2016! Laughs &amp; precise news!!!,Joe Biden,FAVOR
Sure wish Andrew McCabe had been able to retire! Maybe later he can be rehired for 48 hrs so he can be the the again! @JoeBiden,Joe Biden,FAVOR
"Biden, the job is yours in 2020...if you want it. Please pick a strong FEMALE VP. VP, after a year in the Senate I would love to see you as P/VP in 2028! You both earnestly unite people, with your message of hope! I CHOOSE YOU! should be the 2020 message!",Joe Biden,FAVOR
@JoeBiden / @BetoORourke 2020! Make it happen America! Save us!,Joe Biden,FAVOR
"MSM: #Joeideniden and son Hunter cleared of wrongdoing by #Ukraine prosecutor...in other news entire #Ukraine government forced to resign by new President Volodymyr Zelenskiy, due to corruption.",Joe Biden,FAVOR
Great job syay on the primary polls in the states if Biden gets sick or strokes out your in the race as number two.,Joe Biden,AGAINST
"Whether is Kamala, I want daca & open borders or Joe, I'm cloaked in white supremacy & lock up black ppl, #ADOS should be regulated to the back of the line. If a candidate is anti-reparations they is anti-Black. Simple!",Joe Biden,AGAINST
Heems like a racist to me... #Biden senior adviser: We don't want white men leading the Democratic Party,Joe Biden,AGAINST
"Hunter Bidens China connections plagued by ethics questions and national security concerns #FoxNews #Biden served as 1 of 9 directors of the private equity firm,ile Harvest RST which is a as mandated by shareholders in the Chinese Govt. # # #.",Joe Biden,AGAINST
"@jaketapper ends interview with #LucyFlores asking what she wants. And this I agree with. #Biden needs to apologize, say that if she felt it was unacceptable, he is sorry - and he needs to change the way he behaves - and that is hugs and kisses to those who want them.",Joe Biden,AGAINST
It is funny hear @ JoeBiden speak in complete sentences in which he uses the word clear. Even more comical that he is weighs in on corruption... He would know! #ObamaGate,Joe Biden,AGAINST
#msnbchow Did #JoeBiden find a middle ground that he and segregationist could agree on regarding treatment of Black people? What Black person approved of the deal?,Joe Biden,AGAINST
.@SheldonforAZ and Dr.Harris getting the crowd going before @JoeBiden took the stage.,Joe Biden,FAVOR
"#JoeBiden took a few minutes away from groping little girls to remind America how many times and and lied about his fake Vietnam service. I didn't serve in Vietnam, I don't want to make a Blumenthal mistake here. Joe.",Joe Biden,AGAINST
Could this be anymore proof of corruption under the name of BIDEN? TheUkraine defence starts Saturday they better make us proud for #POTUS45,Joe Biden,AGAINST
FLASHBACK: Tom Stealey was about the #Biden corruption back in 2008! Isnnt it inappropriate for someone like you in the middle of all this to have your son collecting money from the big credit card company while you were on the floor protecting its interests? #WednesdayMood,Joe Biden,AGAINST
@BarackObama Georgia has a run off for Secretary of State. @Barrow4Georgia Democrat. We need to inform all GA voters that this race is not over. @staceyabrams @JoeBiden @HillaryClinton,Joe Biden,FAVOR
"I'll salute and support any Congressman who received an F rating from NRA, like Senator Joe Biden. He was a miserable failure for the gun lobby because he couldn't be bought off by NRA blood money. Unfortunately, there aren't nearly enough Democrats in Washington with that kind of backbone",Joe Biden,FAVOR
I guess one good thing about this virus is that its gonna scare boomers away from the polls tomorrow so there wont be people voting for Biden. #feelthebern,Joe Biden,AGAINST
"Neither @JoeJoeBiden,; #Media or any Dem can or has disputed the facts or questioned the official # Court doc #CatherineHerridge provided. Why? Because its all true. So what do they do to her - attempt character assassination to try &amp; discredit her.",Joe Biden,AGAINST
Rip roaring demo of how podcasting and # and) can promote #democratic #participation through #eTwinning by the fantastic @joedale. So many possibilities are emerging. #eTUK19,Joe Biden,FAVOR
You are wrong in attacking Biden and if you had listened you would not have asked that question. We are rallying behind our candidates and not going to have this kind of division. #DemocraticDebate,Joe Biden,FAVOR
"We didnt like it with her and too, but we sure dont like her being mean and nasty to a fake Democrat like that. What a disgusting person! Have I said how much I cant stand her?",Joe Biden,AGAINST
"Apparently its awesome to now tell people to Go to hell and Youre full of shit as long as youre a #Democrat. If a Republican had this, there would be a far different reaction. @donnabrazile @Joeiden #Biden #DoubleStandard",Joe Biden,AGAINST
"Inbox: @AmyKlobuchar, who dropped out of the presidential race and endorsed @JoeBiden this week, is traveling to Michigan tomorrow and Saturday to campaign for Biden in Detroit, Southfield and Grand Rapids. #2020Election",Joe Biden,FAVOR
Haha hey I'm trying over here; it's not an easy position to defend. And I especially can't argue with the sage logic of Joe Biden.,Joe Biden,FAVOR
To @IlhanMN to @JoeBiden I think its been very clear to many of the people creating the kind of change that is exciting generations. we want somebody who really has a plan that is going to tackle a lot of the important challenges that we have. And he doesnt. #JoeBiden,Joe Biden,FAVOR
Why is #JoeBiden always granted the excuse of being gaffe prone? Why isn't it that he often gets to do the thing he does? The thing that is wrong? The thing that makes him unelectable?,Joe Biden,AGAINST
I have a cousin (student at UN) who attended Christmas parties at Hunter son and and Joe Biden's home for 6 years. She says he grabs ass and fondles boobs all night long! And now Joe is criticizing Kavanaugh for something that MAY have happened when he was a minor? Come on Joe!,Joe Biden,AGAINST
"#Biden kissed me at a campaign event. I tried to scream but I was frozen with fear. I have been in bed with # man for 6 years, now I'm ready to talk! My tell-all book, 'Deadly Lips- Why A Kiss Is Not A Kiss' drops Monday by Alva Johnson",Joe Biden,FAVOR
"And #Dem2020Candidates should not aid and abet this #Republican #Socialism word game. Doesn't help you. to point out your differences, but speak to the plan. And don't use this long ago patented partisan R fear game word your fellow Dems. You too @JoeBiden!",Joe Biden,FAVOR
The @SenateGOP Senate is totally in control @senatemajldr can call @Biden or anyone he wants to testify. He can make it happen. Get the truth told in the Senate. #Biden,Joe Biden,FAVOR
"@JoeBiden Well tough Joe, thought better of wanting to fight the kids behind the gym? You're a coward...always have been. Why don't you take the rug made for your wife and beat it? It doesn't fight back you sissy.",Joe Biden,AGAINST
@JoeBiden I am so tired of the lying and covering up and cheesy ass excuses like fifth grader's run through. Grown people talking nonsense. Pointing fingers at Obama or Hillary or dems or the FBI or judges or fake media ummmmm lost me. They keep saying the people want this. NO,Joe Biden,AGAINST
"I love Joe, and both of and and are are are and and and and. who are in the Senate now learning the rules of the Congressional road. They are both extremely well educated, smart women who are unafraid to seek &amp; take advice. I think this could serve us well.",Joe Biden,FAVOR
Thank you KT. Spending my night watching people comments mocking Joe's humble beginnings & handicap of severe stuttering. Seems they've got anger at someone whose pulled themselves OUT of dire economic scarcity to became a success as an adult. NO shame on Joe. He's done a lot of good.,Joe Biden,FAVOR
"From @JoeBiden: The Affordable Care Act was historic. 20 million gained coverage. Over 100 million with #PreExistingConditions got protection. We cannot tear it down. Today, Im releasing my #Healthcare plan. #JoeBiden",Joe Biden,FAVOR
Dems have no choice but to impeach as things stand right now!!! @JoeBiden,Joe Biden,FAVOR
"@JoeBiden, Im out of a job right now. If you can do me a favor you should run, let me work for you, and Ill expect to be working in the White House shortly after. Its getting too crazy in the political realm. Just do us a favor, would ya?",Joe Biden,FAVOR
Why does @JoeBiden get the last word? He's literally not even a front-runner. #DemDebate #DemocraticDebate,Joe Biden,AGAINST
"Lets keep our eye on the ball yall: Elect Biden as our next president. A real, compassionate, and experienced one. Im all in for #JoeBiden",Joe Biden,FAVOR
Hey Joe. You and anybody else that wants to run try to talk some strong white guy out of the Right Stuff. You know how that never worked even with Don the Dinkleberry. Remember...Pearl Harbor and the like...,Joe Biden,AGAINST
#Biden will end up being the #Democrats Bob Doger candidate. He can't win- but neither can any of the current crop of candidates- most of whom are way off the normality - to the left.,Joe Biden,AGAINST
OMG...oh my God. That...just happened. That's the moment so far tonight. #DemDebate #Harris just crushed #Biden. She actually crushed him.,Joe Biden,AGAINST
Oh how I miss @JoeBiden and his @ray_ban The swag that Vp had and still has!,Joe Biden,FAVOR
Biden has already self incrimed twice while running for potus. Give him alone. He'll do it again.,Joe Biden,AGAINST
You dont like his tone. You dont like his disposition. Hes self absorbed and brass. In these times of uncertainty and tempers as well as 15. He is putting American first and is the only man to run this screwed up country. Joe Biden have issues mentally period! # #Deb2020,Joe Biden,AGAINST
"Kamala, So its ok for u to attack Joe Biden. I like you both are unqualified and have no business being in the race. @POTUS #JoeBiden #2020Election",Joe Biden,FAVOR
"Funny how ssd supposed liberals keep talking about Joe Biden even though the primary is over. I don't think they're Dems at all, or even Americans.",Joe Biden,AGAINST
"Here's what YOU did: You started the Destruction the #Democratic Primary,. #Obama for your #Biden endorsement before SC. Don't blame you -it's your best shot, otherwise you'd be OBSCURE &amp; aONE. Did he promise you some Autographed Obama Bomber Jackets?",Joe Biden,AGAINST
She blocked me too. Her privilege is showing. The amount of people who say go build another party is astonishing. Actual progressives are starting to think some so called #Democrats would feel more at being in a #Republican Party. #JoeBiden for one.,Joe Biden,AGAINST
"It's really tragic that #JoeBiden flagrantly lied when he said no climate scientists supported his climate plan. Luckily, there are 57 cliate scientists who corrected the record. #BidenLies",Joe Biden,AGAINST
"Joe Biden says he not only wouldnt have pulled the troops from Syria, but left about 1,000 troops in Iraq. #DemocraticDebate #DemDebate",Joe Biden,AGAINST
"Fond of @JoeBiden, who DNC choked and it has cost the country immeasurably. They all knew that we were going to. I don't give a damn how they thought it'd happen, they should have been out every day screaming at the top of their lungs.",Joe Biden,FAVOR
"More # and and and jargon. Actually, the delusional son said it would magically disappear. Theyre trying to continue the fight in a losing battle. #VOTE #Biden2020Landslide",Joe Biden,FAVOR
".@JoeBiden I was asked: Can you do this for me? One word: I.. not. We were taught that anything is possible. Now, we're losing confidence. #AAASmtg #AAASmtg",Joe Biden,FAVOR
"We do not need another conservative running with a D in front of their name. Joe Biden, please go away. #JoeBiden",Joe Biden,AGAINST
Joe has demonstrated time and again that he will be ready on day 1 and has the courage to stand up for what he believes is right. #DemDebate #DemocraticDebate #DemDebate6,Joe Biden,FAVOR
Strikes me as a tad rasist this guy.. anyone else getting same vibe? #JoeBiden,Joe Biden,AGAINST
"If I was a woman around this creep I'd be running, mate #JoeBiden",Joe Biden,AGAINST
Im calling for a @JoeBiden And @CoryBooker ticket for 2020 paving the way for @CoryBooker becoming 2nd African American to and with @KamalaHarris as VP 2024!!! Or you can just put @KamalaHarris on any one of these scenarios and its time to go!!! #dreamit2reality,Joe Biden,FAVOR
"Joe is senile; he may have Alzheimers. Why is he still running? Why hasnt @DrBiden told him, Honey, you need to step aside; lets enjoy the little time we have left?",Joe Biden,AGAINST
"#JoeBiden grew up with a stutter and he has been a mentor to those who stutter his whole life. To choose a tiny moment and paint it as anything but that, is nothing but a falsehood and a lie.",Joe Biden,FAVOR
"Closest parallel to #Democratic race is 2004. If current trajectory holds, # #Biden &amp; #KamalaHarris may destroy each other like Howard Dean &amp; Dick Iiroy did, paving the way for John Kerry to win. Who is John Kerry in this scenario? My best guess is #ElizabethWarren.",Joe Biden,AGAINST
kinda fucked up how joe thinks he can just lie constantly and get away with it like it's still the 90's and we don't have all the information at our fingertips. #DemocraticDebate,Joe Biden,AGAINST
#NY19 Get Out The Vote Rally with Joe Biden for Antonio Delgado Watch a webcast from Radio Kingston. (Broadcast starts about the 19:00 minute mark.) @DelgadoforNY19 @JoeBiden,Joe Biden,FAVOR
"Well, well. The integrity of Tulsi Gabbard has come to lose in this time of trial! Perhaps her naysayers were right. #TulsiGabbard #Election2020 #JoeBiden",Joe Biden,FAVOR
@HillaryClinton and #JoeBiden need to start the 4 times a losers club. Take the L,Joe Biden,AGAINST
"I agree with a new administration, but one by and for the people. One that wont sell our children to corporate controlled medical ins companies. Your ACA Joe took the life of my son for the price of $20 and one that cares cares about nothing more then the ins co",Joe Biden,AGAINST
Were on the Irvine stage at @Penn this afternoon! Join the #PBCdialogue for a discussion with @JoeBiden and VP and @nick_clegg. Watch the livestream starting at 4:15pm here:,Joe Biden,FAVOR
"@In2TheSunIn2 A 2020 election with @JoeBiden as President &amp; @Hillaryiden as Vice President would be so cool; however, America ain't ready for a man man much less an African American AND woman. Wish we were more evolved but Rome wasn't built in a day...but #HopeSpringsEternal",Joe Biden,FAVOR
"Re: Why of African AmericansAmericans to favor #Biden, @JoyAnnReid let's remember those same demographics favored Hillary over Obama up to New Hampshire via @msnbc",Joe Biden,FAVOR
#PresidentBiden Trending After He Hits Grand Slam - Democratic Underground via @demunderground,Joe Biden,FAVOR
"So, how come #Biden got the black vote. He didnt even shot to the it this round. It was Jim Clyburn who handed it to him.",Joe Biden,AGAINST
"@JoeBiden School integration is just quota systems to insure a certain number of Blacks, Chicanos, OR WHATEVER in each school. (Not mine) In 1975 interviews, Biden opposed school integration, proposed ban on voluntary busing",Joe Biden,AGAINST
"What deflated cheering NR cheering section says about the # for party : Biden is naive, free-wheeling, intellectually ungifted, naive and unguarded to the point of outright sloppiness, so lucky he was in the Senate alongside segregationist Democrats.",Joe Biden,FAVOR
"All the #Democrats are ride &amp; die people, that think you can bully or fear #Independents into voting for you. You weren't paying attention in 2016.",Joe Biden,AGAINST
"Wish u had that same energy about women when u were groping & disrespecting Anita Hill. U do not give a damn about women. Ur record shows it..Anita Hill, Hyde Amendment, inappropriate behavior towards women, especially WOC. You will say anything for a. #DemDebate #LyinBiden",Joe Biden,AGAINST
I am compelled to share this link to @JoeBiden's eulogy at the memorial service for John McCain. It is one of the most moving and heart-felt eulogies I have ever listened to:,Joe Biden,FAVOR
"Old Joe wants to go wars & retaliate against the dozens of dictators & strongmen running countries all over the world stage? Right? Instead of dealing with them, which old Joe doesn not have the stamina to do anyway., lets just attack them & start wars everywhere. Thats uplifting",Joe Biden,AGAINST
"'We have our time': Colorado restaurant defies state order, holds sandwich to packed crowds I HATE THE AHOLE N CHIEF #RememberInNovember #NotMyPresident #WeThePeople #Democrats #resist #VOTE #DAV #VFW #UnionStrong #Dems # # #2020 #VoteBiden2020 @JoeBiden #Joeiden2020",Joe Biden,FAVOR
"Having a stutter is now an excuse for having outdated and archaic views on women, healthcare, race, and nearly every other issue. #Biden #DemocraticDebate",Joe Biden,FAVOR
"Wow Joe, right in front of Kamala... I sincerely don't understand why he is the front runner for so many in the black community... There is so much to choose from to stay stuck in the past. # #.",Joe Biden,AGAINST
"No, you are not the proverbial Wolf in Sheeps clothing hiding in our Democratic party, @JoeBiden",Joe Biden,AGAINST
"Reading VP Bidens book, Promise Me Dad was an incredible book! As you read,you feel that you are becoming part of the Biden family! The sufferings from a smaller family,the loss,the family struggles, his personal and professional relationship with President Obama! Great book of life lessons!",Joe Biden,FAVOR
I agree if Biden is president just send a tweet. Biden 2020 we need honest sincere a president who stands for something besides $$$$,Joe Biden,FAVOR
How bout felony joe or treasonous joe does that work for ya!!,Joe Biden,FAVOR
Hey right wing conspiracy theorist how so? I'm sure you're cool with @JoeBiden though isnt it #VoteBlueNoMatterWho evenBernie,Joe Biden,AGAINST
"Excited to have Vice President @Joeideniden on the campaign trail in Wisconsin today! Theres so much at stake for everyday people in this election thats why this packed room of UW-Madison students is fired up to vote early for Tony, Mandela, and our incredible # candidates.",Joe Biden,FAVOR
@CNN said #Biden is for this debate. By that they mean someone who lies...? #DemDebate,Joe Biden,AGAINST
"Where have you been? Its been proven that Biden wasnt even at the event where the alleged thing happened. He wasnt their the year before either. The year after he was VP, he wasnt running against her aunt. It was a lie.",Joe Biden,FAVOR
"#Biden campaign warns of cash shortfall, urges backers to 'pick up the pace': report #FoxNews #FoxNews",Joe Biden,AGAINST
"Well within #POTUS' rights &amp; prerogative to withhold aid from  a country because of various issues which the USA does not want to be supporting, but there is #Corruption. Just like when a foreign company hires the illegitimate son of a US politician (#Biden) to gain influence in America.",Joe Biden,AGAINST
You know what I'm not interested in? this Biden? The Clarence Thomas hearings. I'm just not. Sorry. # #Biden,Joe Biden,FAVOR
"That was what I wanted from Day 1. My concept was that, Joe Biden retires after 2 years, a fully qualified and fully international and military affairs knowledgable adult becomes and Joe Biden takes over. That way, Americans will have 4 years to get used to having a female President.",Joe Biden,FAVOR
"#JoeBiden... you senile old coot, its the wheels of justice turning. Your liberal white privilege doesnt give you and yours the right to commit crimes and get away with it, #Obama is not president anymore!",Joe Biden,AGAINST
@JoeBiden keeps dissing the idea that #China is an economic threat to America He says They're not bad folks... Does it have anything to do with the $$$$s that the Chinese government gave #HunterBiden?,Joe Biden,AGAINST
We should just keep revisiting these prophesies by @PeteButtigieg from last year. All of what has happened in 2020 so far has shown his instincts and analysis of almost every issue were spot on. Lets make sure he has a prominent role in a Biden administration. #VoteBlue2020,Joe Biden,FAVOR
"#Biden and #Klobuchar joining forces are like a dysfunctional # fighting, creating a team which is passive aggressive towards those with different opinions, abuses their staff, and eats their salad with a comb. #Dem.",Joe Biden,AGAINST
"I love the meltdown by creepy, groping Joe. Did he forget that he had the prosecutor fired for investigating his son. # #Biden #JoeBiden #Demems #Democrats",Joe Biden,AGAINST
"If he runs for #President, I'm sure #JoeBiden will select a female VP candidate. This is what she has to look forward to with creepy creepy Joe.",Joe Biden,AGAINST
"Seriously? #JoeBiden has a, and 3 mansions! How is he poor? (#Democrats are such liars!)",Joe Biden,AGAINST
#Dems2020. It is not whether they found it or dirt showed up..i don't know..but I'm sure the dirt is there.. how it came up i don't know.. bit the point is that.. that he didnt keep his dirt. His problem. Did heB to make pressure on #Zelensky to keep his dirt? All this time?,Joe Biden,AGAINST
"World News (Nov 21, 2019 EDN): Doctors Have Officially Killed And Reanimated A Human Being For The First Time Did #JoeBiden Just Threaten #LindseyGraham For Investigating Him? #BreakingNews #Science",Joe Biden,AGAINST
"So glad to see Joes ""Pete for the"""" campaign is still up and running #NoRinos",Joe Biden,AGAINST
"The #AAPI Victory Fund has recently announced its formal endorsement of Democratic front-runner #JoeBiden for the November presidential #, in the United States States as he is hugely popular with the #Indian-#American community, it was reported. Photo: IANS (File)",Joe Biden,FAVOR
@robportman The senators running for president should recuse themselves from the impeachment because they could be affecting the very outcome of the #2020Elections for the own benefits or Bidens.,Joe Biden,AGAINST
"Well, yeah...if we are living in Upside Down America where @JoeBiden is elected as #POTUS, SOMEONE would have to be ready to # the out on day one. And it sure aint #cornpop.",Joe Biden,AGAINST
I support Joe Joe for policy. I'm a Libertarian politically. A wounded US Army Vet. Wounded by communist in South America. Just a regular Joe who wants to have a normal life.,Joe Biden,AGAINST
"#DemDebate:::: @KamalaHarris just prosecuted the f out of biden Biden: Well actually, I just gaslit my way down the Nile through a mansplain.",Joe Biden,AGAINST
Botox #Biden out here looking like a was in Christmas with the Kranks. #DemDebate,Joe Biden,AGAINST
#JoeBiden when he is constantly saying stupid and inappropriate things it reminds me of those suffering from Aspergers syndrome. Certainly the American people are smart enough to see he would be an embarrassment as president.,Joe Biden,AGAINST
"@JoeBiden Race Baiting Biden is at it again Meanwhile, blacks are leaving the Dem Party. Joining GOP Donating to GOP LOL Keep it up Joe...You will help GOP WIN BIGLY!",Joe Biden,AGAINST
"Hey @cenkuygur! Why is Joe Biden doing so poorly among Muslims, Latinos, and African American voters? Does he not give a shit about us? I dont think so. We all #FeelTheBern",Joe Biden,AGAINST
It's crumbs to those that get rich on insider trading and shady dealings with foreign countries #Pelosi #Biden #Ukraine,Joe Biden,AGAINST
"Another example of #Biden ignorance about insurance. Retirees only love their insurance because they know otherwise they'd be dead. their existence depends on Healthcare. Retirees live on a FIXED budget, every copay &amp; the payment for secondary insurance is increasingly expensive.",Joe Biden,AGAINST
#Biden - Can he pass a physical? He likes like a shell of himself.,Joe Biden,AGAINST
We can't all have the best ideas. I am just pleased that Joeiden doesn't point to his head when crowing about how big his hands is.,Joe Biden,FAVOR
Its all uphill from here for Uncle #JoeBiden. I will not support a rubber stamp for his quo and for more of the same ~ as in the good ole boys club. Am not for #Inslee2020 especially in light of,Joe Biden,AGAINST
@JoeBiden Cute dog Mr Biden. You should put pictures of him on Instagram. There is a huge dog on there.,Joe Biden,FAVOR
".@JoeBiden cites Fannie Lou Hamer's quote ""I'm sick and tired of being sick and tired."" Biden then puts his own spin on it: ""I am sick and tired of this administration. I am sick and tired of what's going on. I'm sick and tired of being sick and tired, and I hope you are too.""",Joe Biden,AGAINST
#JoeBiden announces set of endorsements this morning that includes @NCDemParty @GuilfordCounty Commissioner David Alston #ncpol,Joe Biden,FAVOR
"This man also tried to become U.S president. He was second only to the the one who finally did. Well, this is how cheap that shit is and the consequences have been extremely severe so far. Now compare these clowns to # and Joe, and then go out and vote.",Joe Biden,FAVOR
@JoeBiden A very old man. Very unhealthy and bad loss of memory is what is problems with his campaign. And more problems are on the way.,Joe Biden,AGAINST
"Nothing against Joe, but he's the WRONG choice for 2020. He'll try to moderate & appease those in the middle, of which there are very of many. The Dems need radical, fearless change! We need to build a new system that fights for us, not adapt to one that we always have to fight!",Joe Biden,AGAINST
If you are not fuqqing wed about this you are #MAGA. Eight months more of the #DamagedMAGAMind. President Biden!,Joe Biden,FAVOR
"Maybe #JoeBiden is simply taking Mark Twain's advice: Never argue with stupid people, they will drag you down to their level and then beat you with experience.",Joe Biden,FAVOR
Not that I needed another reason NOT to vote for @JoeBiden...Two word: Merrick Garland. Biden is dumber than I thought.,Joe Biden,AGAINST
Early votering is the easiest and most convenient way to vote here in Nevada! Folks are excited about early voting and voting for #JoeBiden,Joe Biden,FAVOR
"Something about #CreepyJoeBiden's smile just shouts, ""I'm a wise man and I always always always been and always will be."" Convince me I'm wrong.",Joe Biden,AGAINST
Dear @JoeBiden There is a reason Robin doesn doesnt have his own movies... Please stay in your sidekick lane,Joe Biden,FAVOR
"Hey @ @ @, fact check your headline about #Volker - your headline says the opposite of the article and implies that no one thinks #Biden is corrupt.",Joe Biden,FAVOR
"Love this, but cant for the life of me figure how to correlate Burt or Adam to Barack or Biden. Nothing makes sense in 2018, especially since B&J left the @WhiteHouse",Joe Biden,FAVOR
And look at Majors smiling face! What great friends they are going to be! Congratulations to them both! @JoeBiden,Joe Biden,FAVOR
"Hey.@jennycohn1, do you happen to concur with.@cdbrzezinski about widespread electronic changes to votes explaining Biden's win, rather than the intention of of voters (among whom young ppl were poorly represented) following South Carolina's cue a year ago?",Joe Biden,AGAINST
Joe Biden Appears To Forget Barack Obama's Name On Multiple Occasions In Video Compilation - @News,Joe Biden,AGAINST
Well if they keep on pushing further how many others are going down with this sinking ship? #Kerryandson # # #idenCrimeiden #BidenCrimefamily...#AdamandEd,Joe Biden,AGAINST
Dear @TheDemocrats and want to be president joe Biden. We want #UniversalBasicIncome and please promise us to keep America peaceful again.,Joe Biden,FAVOR
Well holy shit. In a liberal democrat world this would call for a special counsel and impeachment of Biden. He just threatened a sitting Senator. I feel violated as a woman. Im scared and need a safe space due to this violence. #senile #biden,Joe Biden,AGAINST
"Love that you friend, @JoeBiden. One would be so lucky to have such a devoted friend.",Joe Biden,FAVOR
"I just hope Joe Biden is also inspired by Elizabeth Warren to name her as his running mate because his ticket needs her expertise, unimpeachable integrity and progressive appeal. #BidenWarren2020 # #Deb2020 #Dems Elizabeth Warren should be the next VP of the US.",Joe Biden,FAVOR
"#CancerSucks September is Childhood Cancer Awareness Month. It astounds me that we are still losing loved ones to cancer. @RepJoeKennedyBB,, let us do all that we can, as humanely, to make sure we all have healthcare coverage &amp; that we eradicate ALL CANCERS.",Joe Biden,FAVOR
Supporters in the Mountain West are #FiredUp to dial for #TeamJoe. Go to to figure out how you can do your part!,Joe Biden,FAVOR
@JoeBiden is the one who can heal America! : : #Democrats,Joe Biden,FAVOR
"Someone hasn't been keeping up. The news about #biden is public knowledge now, and,, it's bad. Some of the info is coming from the paternity suit his #BabyMama has slapped on him, where he must reveal his financial details to a court. Please keep up, you and stop watching #FakeNews.",Joe Biden,AGAINST
Biden is rambling and contradicting himself. He cannot handle even the intense heat of a #DemocraticDebate without lying with a grin!,Joe Biden,AGAINST
So @JoeBiden just dropped his #LearnToCode hashtag on coal miners? #? a a that? Will #Twitter shadow ban him? I bet they bad me for pointing it out. #Sigh,Joe Biden,AGAINST
You will not be president. You won't be the Democratic nominee. @JoeBiden will be.,Joe Biden,FAVOR
"A top fundraiser for former Vice President Joe Biden pulled his support last week in the wake of his comments about working with the.. @JoeBiden Joe, It's just not gonna work out for you.",Joe Biden,AGAINST
We lost @HeidiHeitkamp. We lost @SenBillNelson. We lost @clairecmc. We lost @JoeforIndiana. We can't lose more of these great men and women. Please... pick a senate race. #Elections2020,Joe Biden,FAVOR
You fell on your sword for the DNC and now Biden is the nominee. You just let yourself be humiliated twice and then endorsed the candidate chosen by the Democratic people. Why should anyone listen to you now? I have no respect for you now.,Joe Biden,AGAINST
@TheDemocrats @NAACP I'm sure you'd like to know this: #JoeBiden Referred To Group Who Display The Confederate Flag As White People In Resurfaced Video,Joe Biden,FAVOR
Their freaking out because they are the ones pushing the narrative they're acting like @JoeBiden was a woman for the first 20 years of his life. Nope that was Warren. So now if you don't write off 1/3 of the country your not a Democrat #Democrat is a joke.,Joe Biden,FAVOR
"Just started last nights #DemocraticDebate and so far: 1) I dont know why Warren was so indirect about #Medicare4All and taxes. Your taxes will increase, but youll pay much less overall than you do now. Simple. 2) Did Biden say the cops and firefighters make 100k?",Joe Biden,AGAINST
Watch his hand after the pictures are taken. Joe Biden fondling little girls via @YouTube,Joe Biden,AGAINST
Well. Im not in agreement with him on certain things but he certainly has a Presidential air about him. I hope that he will be President elect in November and then the world - as well as the #USA - can put the next four years as far behind us as possible... #JoeBiden,Joe Biden,FAVOR
@JoeBiden I am having a hard time for Lucy Flores. Why wait this long for just a kiss on the head. This is why I am leaning toward your side.,Joe Biden,FAVOR
"How about the billionaires that made most of their money on their investments? Bloomberg, Steyer. Why stop there how about anybody that drives a car, got on a plane, mowed their lawn, uses plastic or farts more than 3 times a day. #Biden is a white male #Hillary is a #. #bozo",Joe Biden,AGAINST
"CNN, NBC, ABC, CBS, MSNBC, Fox News, and every other media all covered the swearing-in ceremonies where creepy Joe Biden was the Master of the Cere. For you to deny its existence implies that you have an ulterior agenda If you have to lie to win you're on the wrong side",Joe Biden,AGAINST
Keep @JoeBiden in our #WhiteHouse. Have @KamalaHarris as VP. They'll take it from there. Just keep Joe in!,Joe Biden,FAVOR
Just in case this dumbass hadnt pissed me off enough already he goes and says this shit. What the fuck is wrong with you @JoeBiden #2020Elections,Joe Biden,AGAINST
I would like to see @JoeBiden run with the same self confidence and cockiness he had when he was VP VP,Joe Biden,FAVOR
When is Wendy Cupp going to let her child near #SleepyJoe? She won't answer the question.,Joe Biden,AGAINST
".@JoeBiden, just give it up. You tried to get us into war. You can legitimately call him a war criminal. He's not sorry. You're not progressive enough for today's election. You also carry some serious baggage. Become one of the other viable candidates the #Dems have.",Joe Biden,AGAINST
I dont care what anyone says and of course I will vote for whoever is at the top of the dem ticket but I love @JoeBiden. He is a decent man and I wish everyone would stop picking this dude apart. Hes going to be the reason we get rid of the swamp. Lets ease off for a little. #JoeBiden,Joe Biden,FAVOR
"Don't provide cover to #Biden, to @WhipClyburn and Congressional Black Caucus, similar to what P-Diddy said about Hillary. Time, make the #DemocraticParty work for the black vote",Joe Biden,AGAINST
"This Lib on @BloombergTV thinks coronavirus can help his favorite Dem, #JoeBiden. Read between the lines.",Joe Biden,AGAINST
"Rep. Paul Tonko at rally for @DelgadoforNY19, asks @JoeBiden: Do u feel the blue wave?",Joe Biden,FAVOR
"Hey #Biden - know what else is appalling &amp; immoral? Using photo-ops to inappropriately with not only women - but little girls! All that sick hair/neck sniffing &amp; kissing is disgusting! And even "" on purpose"" letting your hands slide off women to touch girls breasts is sick!!",Joe Biden,AGAINST
So it looks like Joe Biden is tied in with #SpyGate. We need to know of our 2020 presidential candidate: What did he know and how did he know it? #Biden # # #Gate,Joe Biden,FAVOR
"So let me get this straight, peoples votes were stolen because they followed the law? @JoeBiden please just keep talking! #LiberalismIsAMentalDisease",Joe Biden,FAVOR
